Creature name,Avatar,TileX,TileZ,Biome,Food per Turn,Max Hunger,Water per Turn,Max Thirst,Reproduction Interval,Age,Lifespan,Courage,Intimidation,Perception,Reproduction,Size,Speed,Stealth,Territory,algae,fruit,grass,leaves,meat,nectar,pollen,sap,seeds,wood
Fluzadact,Pygmy_Hog,67,19,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Fluzadact,Pygmy_Hog,74,33,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Fluzadact,Pygmy_Hog,71,33,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Fluzadact,Pygmy_Hog,67,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,19,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,0,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,27,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,16,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,14,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,0,27,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,0,13,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,14,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,27,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,0,13,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,12,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,24,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,0,28,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,14,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,24,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,19,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,13,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,19,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,24,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,0,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,24,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,24,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,16,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,12,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,14,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,0,28,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,12,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,25,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,12,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,12,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,23,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,23,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,13,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,14,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,23,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,25,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,14,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,14,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,8,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,0,27,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,23,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,27,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,22,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,24,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,27,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,15,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,14,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,17,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,25,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,26,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,11,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,21,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,25,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,13,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,27,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,12,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,19,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,7,23,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,5,20,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,2,24,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,27,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,3,18,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,6,23,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,1,11,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,25,Tropical Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
Chouspucite,Pygmy_Hog,4,13,Temperate Rainforest,0.2232273,65.39999,0.4464546,65.39999,100,1,1000,100,100,100,100,100,100,100,100,0,0,0,0.5,0.4,0,0,0,0,0
